id,name,subject,teacher_id,code,description,created_at
13bb05c4-4b3a-44f3-804f-886e2657d3a2,"Demo Psychology Section 408",Psychology,69ddae6a-5404-4dac-81b4-84c16e51e910,DCL0408,"Synthetic class generated for school presentation data.",2025-02-12
4b2d25ca-6405-4f00-a6bb-359610972b1e,"Demo Accounting Section 409",Accounting,d120f453-59a0-4a7e-8e46-417d4231734a,DCL0409,"Synthetic class generated for school presentation data.",2025-02-14
586e3b02-6a6e-48ef-a663-cec758bd70a7,"Demo Biology Section 410",Biology,52a7109e-f6a8-4880-b14a-2979a52b4dd5,DCL0410,"Synthetic class generated for school presentation data.",2025-02-16
c2b311fb-d969-4dbb-84ec-adce1d4b93a0,"Demo Business Section 411",Business,664317a4-07f7-4519-a37b-0c30ceadbdac,DCL0411,"Synthetic class generated for school presentation data.",2025-02-18
b65f637e-ec3c-4664-be4f-61dcdd925b31,"Demo Chemistry Section 412",Chemistry,66a2f0e3-fdde-4b29-bdbd-262a2e622cf7,DCL0412,"Synthetic class generated for school presentation data.",2025-02-20
7d0688cc-a66b-49ae-8602-75f42f7883a3,"Demo Civil Engineering Section 413","Civil Engineering",4aff20b6-e5a6-43a8-ac5e-90b12926fac6,DCL0413,"Synthetic class generated for school presentation data.",2025-02-22
17533cdc-7652-4b4d-94fa-4b4c4ec99e6c,"Demo Computer Science Section 414","Computer Science",a99ac5d2-2bc5-4a33-91d5-3c58f11116fc,DCL0414,"Synthetic class generated for school presentation data.",2025-02-24
1273d6fb-76f5-4605-87af-9078d9db3657,"Demo Economics Section 415",Economics,9513cc65-d494-4ed4-9202-72edb5c947b2,DCL0415,"Synthetic class generated for school presentation data.",2025-02-26
bd27eb8e-08b8-4911-9bf3-015cb3ee8956,"Demo Engineering Section 416",Engineering,5f85c31d-87cf-415f-bec3-84653269cc5d,DCL0416,"Synthetic class generated for school presentation data.",2025-02-28
6fbc5cbe-5be7-40bf-889c-fc4a92cc8c90,"Demo History Section 417",History,aaa34120-093e-4327-9895-d06289183180,DCL0417,"Synthetic class generated for school presentation data.",2025-03-02
2ae2ead1-df1c-47a6-bc65-c97ada31ff82,"Demo Information Technology Section 418","Information Technology",b3555497-8e60-4b8c-8b12-b35d498aafe9,DCL0418,"Synthetic class generated for school presentation data.",2025-03-04
ae8d3093-189e-4191-8a54-e3aded2602ad,"Demo Literature Section 419",Literature,0c789802-fbe5-4df3-a0fd-11eaa023f645,DCL0419,"Synthetic class generated for school presentation data.",2025-03-06
abd6d8ef-d87e-4853-8453-e84ff83552be,"Demo Marketing Section 420",Marketing,c9024398-0ce7-475e-82ab-0fd465b028ae,DCL0420,"Synthetic class generated for school presentation data.",2025-03-08
27219cca-0fe0-49c2-a77e-14cc7302a319,"Demo Mathematics Section 421",Mathematics,9aa041aa-2bdd-4441-8af5-37ed8875803c,DCL0421,"Synthetic class generated for school presentation data.",2024-01-15
5fb68b67-2c5f-455b-b232-cfb0bf4caa23,"Demo Mechanical Engineering Section 422","Mechanical Engineering",28d690a5-3acc-428a-9765-321234f024d2,DCL0422,"Synthetic class generated for school presentation data.",2024-01-17
b80e5e66-5908-465e-be20-79dcbf236b1e,"Demo Physics Section 423",Physics,ea912bd6-f3e8-4f71-9438-8ae261989de6,DCL0423,"Synthetic class generated for school presentation data.",2024-01-19
c471bd83-7646-42ec-abb5-138e173aed49,"Demo Political Science Section 424","Political Science",7a58accc-58a3-44e8-9e9b-3d2cee050cbf,DCL0424,"Synthetic class generated for school presentation data.",2024-01-21
fc979b4f-e7a7-4d1c-a2ae-89bda422f04e,"Demo Psychology Section 425",Psychology,b8e1bd44-f749-4ca8-9f31-bdc0fdecfa8c,DCL0425,"Synthetic class generated for school presentation data.",2024-01-23
bc3735bb-e339-4ec6-94f7-e2b7d28ebd2c,"Demo Accounting Section 426",Accounting,ac2f8bc8-7077-488e-b799-b5413d5c8e4e,DCL0426,"Synthetic class generated for school presentation data.",2024-01-25
6cd60e27-cf4f-4cf6-8cba-c70296f08837,"Demo Biology Section 427",Biology,cade3c1f-3599-4e78-a214-786c2bc74470,DCL0427,"Synthetic class generated for school presentation data.",2024-01-27
a2488074-dd4a-4b98-8e07-564fb37e3c8d,"Demo Business Section 428",Business,ad7042a6-8c42-46b5-afab-4571698b8068,DCL0428,"Synthetic class generated for school presentation data.",2024-01-29
05683e32-d701-4dc3-a34d-555fcb363243,"Demo Chemistry Section 429",Chemistry,5944e476-74dc-477f-8419-c6bf06b4fba7,DCL0429,"Synthetic class generated for school presentation data.",2024-01-31
24031a7f-6d95-4dec-89a8-3688e9d7450a,"Demo Civil Engineering Section 430","Civil Engineering",e66f4855-da27-47c8-ac20-fd29fd4e2fd3,DCL0430,"Synthetic class generated for school presentation data.",2024-02-02
8cff3ed8-fcef-4505-9e63-9af4febde0b7,"Demo Computer Science Section 431","Computer Science",6e419d3f-bbc2-4371-a8f6-1c6d7c84bb69,DCL0431,"Synthetic class generated for school presentation data.",2024-02-04
3c8b31e1-dc41-4ec7-a7cc-e45688df5812,"Demo Economics Section 432",Economics,9c19fb11-49ab-4145-a91e-8aa190045db4,DCL0432,"Synthetic class generated for school presentation data.",2024-02-06
934324d5-45b5-4b79-ac9b-1f6c4019a3c9,"Demo Engineering Section 433",Engineering,ea724c72-296d-4493-8276-a1ee2a1afa67,DCL0433,"Synthetic class generated for school presentation data.",2024-02-08
c8a2f964-55e2-4c06-b452-06dfd4187843,"Demo History Section 434",History,3870fc30-faf8-4ab2-befc-279a5fe5b2d0,DCL0434,"Synthetic class generated for school presentation data.",2024-02-10
8cca3a1d-604a-4b3f-ab98-a2eb133de278,"Demo Information Technology Section 435","Information Technology",973e2edf-744d-49b9-8c17-397705d37fcd,DCL0435,"Synthetic class generated for school presentation data.",2024-02-12
80e6128a-80fb-4916-a0ea-a763747eee9c,"Demo Literature Section 436",Literature,2d66b9ec-a523-4964-845c-e718c0c4d0ef,DCL0436,"Synthetic class generated for school presentation data.",2024-02-14
0595ca2f-5f7a-437f-94b0-b89ad7fd0c01,"Demo Marketing Section 437",Marketing,4a06b5c5-5ad6-4142-8499-6fa4e5a11be3,DCL0437,"Synthetic class generated for school presentation data.",2024-02-16
de34083b-df41-4ff9-bc80-a25ad3a46258,"Demo Mathematics Section 438",Mathematics,1edaf433-5a46-4956-87ec-9f15ae8875a7,DCL0438,"Synthetic class generated for school presentation data.",2024-02-18
54e50d1d-d6f2-4367-86f8-e06db73b7672,"Demo Mechanical Engineering Section 439","Mechanical Engineering",fd315d6e-9a46-439e-bda4-a9b64cefd6c7,DCL0439,"Synthetic class generated for school presentation data.",2024-02-20
ea2c8cae-fd31-4ae8-a8be-1ee5a426ddb4,"Demo Physics Section 440",Physics,3b9e26c4-fb1e-43be-9e25-0acd6782913c,DCL0440,"Synthetic class generated for school presentation data.",2024-02-22
eb53936e-9c52-4c85-8b71-1dae8fd74629,"Demo Political Science Section 441","Political Science",9d954dea-98d5-481a-a825-453d21fd39b7,DCL0441,"Synthetic class generated for school presentation data.",2024-02-24
31c73a60-6b26-4098-90be-3aecfdbfcd2b,"Demo Psychology Section 442",Psychology,08de9a38-f9cc-42f5-99ec-215819e9a752,DCL0442,"Synthetic class generated for school presentation data.",2024-02-26
d5821d5e-dc77-4102-81f0-465558826a06,"Demo Accounting Section 443",Accounting,f88f3a6f-1290-4bc0-9039-52e09f09fdfc,DCL0443,"Synthetic class generated for school presentation data.",2024-02-28
e3a84c29-be77-4542-853f-d0f398574f51,"Demo Biology Section 444",Biology,38660daf-cf87-4e87-96cd-80913a6c0331,DCL0444,"Synthetic class generated for school presentation data.",2024-03-01
3e5c04a9-4fe5-4550-8012-5fd839742286,"Demo Business Section 445",Business,f111957a-269e-41a5-b6a6-612b4f6854a6,DCL0445,"Synthetic class generated for school presentation data.",2024-03-03
ad37664e-8130-45ce-8424-2c1772fd526d,"Demo Chemistry Section 446",Chemistry,46a9d39c-6475-460d-baab-8d0cffe974b7,DCL0446,"Synthetic class generated for school presentation data.",2024-03-05
5dd137b8-9845-4253-92df-f92089266387,"Demo Civil Engineering Section 447","Civil Engineering",d080ce6a-7bfd-4c25-a41b-a5cf2bfbc45b,DCL0447,"Synthetic class generated for school presentation data.",2024-03-07
b965b779-a971-49ed-9296-bfdc36a11aed,"Demo Computer Science Section 448","Computer Science",35620724-7027-4657-afeb-faab19252ac1,DCL0448,"Synthetic class generated for school presentation data.",2024-03-09
6a5b06cd-4556-4631-ac25-f7f4d1a5f677,"Demo Economics Section 449",Economics,3b60c711-3063-4436-8727-96264c6ebe3a,DCL0449,"Synthetic class generated for school presentation data.",2024-03-11
6e51fa1b-b047-4176-a023-ad31e9493735,"Demo Engineering Section 450",Engineering,751eab86-d334-4907-aa8b-88f316af07b8,DCL0450,"Synthetic class generated for school presentation data.",2024-03-13
a080b360-e13d-4055-a076-45bb389d502a,"Demo History Section 451",History,a7812b90-c27c-4be7-8cd0-86c2c50df3cf,DCL0451,"Synthetic class generated for school presentation data.",2024-03-15
d9e09adf-c630-4875-a439-21ea342676e2,"Demo Information Technology Section 452","Information Technology",2aff1150-859b-4f6e-a800-22d2d8b1a8c3,DCL0452,"Synthetic class generated for school presentation data.",2024-03-17
e19b2468-3dcb-4f63-aab1-5dea8f45d310,"Demo Literature Section 453",Literature,b058d246-ffdf-4f13-97c3-659bf02cc108,DCL0453,"Synthetic class generated for school presentation data.",2024-03-19
c628ea8c-9101-4f24-82d1-33c070fa90fd,"Demo Marketing Section 454",Marketing,905e14dd-eb3c-4414-83c7-0db3c1afa49d,DCL0454,"Synthetic class generated for school presentation data.",2024-03-21
db3239ff-388b-498a-95c8-82b2e910e26b,"Demo Mathematics Section 455",Mathematics,218be404-c97c-4a8a-b741-5370d21455cc,DCL0455,"Synthetic class generated for school presentation data.",2024-03-23
711f6188-e680-4bc9-a562-a8d906a9c542,"Demo Mechanical Engineering Section 456","Mechanical Engineering",bee88a37-fda5-4b6b-9ca4-f5ddefb8d2fa,DCL0456,"Synthetic class generated for school presentation data.",2024-03-25
f46a1ea9-e82b-4c41-9341-476734a52913,"Demo Physics Section 457",Physics,d36886f3-10b2-4977-ab6b-2d9651e046e5,DCL0457,"Synthetic class generated for school presentation data.",2024-03-27
c9875af5-edc4-4243-81c3-17245aef066c,"Demo Political Science Section 458","Political Science",3fc6922b-07a1-4552-98af-4b697aef77e6,DCL0458,"Synthetic class generated for school presentation data.",2024-03-29
c2c4be7f-1ca5-4b3f-9656-4137e6aeaa8e,"Demo Psychology Section 459",Psychology,e137c7f9-d659-414c-9253-911155702bae,DCL0459,"Synthetic class generated for school presentation data.",2024-03-31
4f2f7835-cb83-4365-ac4b-352c2318d288,"Demo Accounting Section 460",Accounting,04eb19a3-9791-44a0-b532-5b02036ed40d,DCL0460,"Synthetic class generated for school presentation data.",2024-04-02
09aff214-6a6e-496e-a714-beba347c71cc,"Demo Biology Section 461",Biology,68a1123f-47ea-4ba8-9f4b-210c52d27fd0,DCL0461,"Synthetic class generated for school presentation data.",2024-04-04
c1ffc31c-0637-4169-9710-a805a7bd0bbf,"Demo Business Section 462",Business,2cf90364-6aba-49bd-8167-e17368277eb7,DCL0462,"Synthetic class generated for school presentation data.",2024-04-06
88750bd6-6432-454f-a54c-4f266b1fba85,"Demo Chemistry Section 463",Chemistry,96cab70f-d033-4fca-82c4-0e5395cb6186,DCL0463,"Synthetic class generated for school presentation data.",2024-04-08
c58cb1b7-5f80-456c-a7ee-11add671cb14,"Demo Civil Engineering Section 464","Civil Engineering",94bfa81a-3404-4482-9ad5-42d4ad1eec3e,DCL0464,"Synthetic class generated for school presentation data.",2024-04-10
ceefa6f6-41f9-467a-bba0-37b911f37a10,"Demo Computer Science Section 465","Computer Science",e581e94e-3090-4179-90c9-22d0088b66aa,DCL0465,"Synthetic class generated for school presentation data.",2024-04-12
5a472439-81d8-483f-9514-689a31a89b07,"Demo Economics Section 466",Economics,2f356b8c-6c88-4551-b57c-4a818304e333,DCL0466,"Synthetic class generated for school presentation data.",2024-04-14
723377ad-9944-4720-b43e-d334c29ad6c7,"Demo Engineering Section 467",Engineering,4e446244-efb3-4289-818d-dc402386feaa,DCL0467,"Synthetic class generated for school presentation data.",2024-04-16
9ae82616-42aa-48e3-bd5e-5ef2d20cf43b,"Demo History Section 468",History,a4b3986e-97cd-4b57-8d92-dc6cdf1285d8,DCL0468,"Synthetic class generated for school presentation data.",2024-04-18
13100644-b1df-4b4f-b80d-95d1068f34cf,"Demo Information Technology Section 469","Information Technology",78ebf395-c3ec-4ce3-961c-b8f21705216a,DCL0469,"Synthetic class generated for school presentation data.",2024-04-20
5a5da467-a2e9-4089-ac10-45a51487ead6,"Demo Literature Section 470",Literature,500f75d9-917b-4ff8-b7ed-1c06de7179e8,DCL0470,"Synthetic class generated for school presentation data.",2024-04-22
f034992c-0285-4a4a-a7b2-d34aa1e8359b,"Demo Marketing Section 471",Marketing,12e43907-caa4-4235-9299-4599f0c35cb0,DCL0471,"Synthetic class generated for school presentation data.",2024-04-24
ebf95438-776f-4736-aa52-b6b745e229a0,"Demo Mathematics Section 472",Mathematics,079e2141-c634-4845-821e-ad9d549cca9a,DCL0472,"Synthetic class generated for school presentation data.",2024-04-26
789f7145-63d9-402a-a39a-6d7eb66cd977,"Demo Mechanical Engineering Section 473","Mechanical Engineering",90e14fab-b408-49fc-a857-134499ca3146,DCL0473,"Synthetic class generated for school presentation data.",2024-04-28
4cd5d264-f3bb-4d26-9c1b-782446919121,"Demo Physics Section 474",Physics,11ac14d8-9376-4ab8-983e-7e365648ed82,DCL0474,"Synthetic class generated for school presentation data.",2024-04-30
9481fe18-9f6a-4c2d-9313-b36a2df49020,"Demo Political Science Section 475","Political Science",090595ca-9ee6-4225-9187-8de668b759bd,DCL0475,"Synthetic class generated for school presentation data.",2024-05-02
09c08468-361e-4d5a-bb10-c0c7f022e9f4,"Demo Psychology Section 476",Psychology,15061739-fdae-4d1f-a5e7-bc66306e59ef,DCL0476,"Synthetic class generated for school presentation data.",2024-05-04
88d75e61-9295-48e0-8402-5f992d036c61,"Demo Accounting Section 477",Accounting,8d7276f0-ef95-46ac-bdae-8e62a711336b,DCL0477,"Synthetic class generated for school presentation data.",2024-05-06
d302fb55-f327-4a2b-88cd-fd6e57c9982c,"Demo Biology Section 478",Biology,6a5daf8c-78c0-4eac-b448-0db6be6b1889,DCL0478,"Synthetic class generated for school presentation data.",2024-05-08
44c5fe8b-e715-4ddc-b0cd-c7a388b9aca6,"Demo Business Section 479",Business,dab9636f-31dc-49c5-8a61-3580b7f20fbf,DCL0479,"Synthetic class generated for school presentation data.",2024-05-10
193e26e4-9312-47db-b890-2caa29a95c77,"Demo Chemistry Section 480",Chemistry,dcbc9c04-4d3b-410f-9169-f671de827bec,DCL0480,"Synthetic class generated for school presentation data.",2024-05-12
35beb6a8-5ed0-44e3-a1bd-665916b4217f,"Demo Civil Engineering Section 481","Civil Engineering",8f288020-84b5-4ab5-8612-b2f41f937deb,DCL0481,"Synthetic class generated for school presentation data.",2024-05-14
3de84971-e484-48b0-af11-19b54c5756d1,"Demo Computer Science Section 482","Computer Science",4c44ac16-d278-4934-bff0-08c3b436d005,DCL0482,"Synthetic class generated for school presentation data.",2024-05-16
6ca75b60-07a2-447a-b1e0-f7587342d29b,"Demo Economics Section 483",Economics,72a68af1-ab6c-482c-8a93-b2f012cad691,DCL0483,"Synthetic class generated for school presentation data.",2024-05-18
635b6bc5-5932-47d8-9316-da784614add4,"Demo Engineering Section 484",Engineering,9514dca2-e4aa-44df-82f0-4dd0ae4b90bc,DCL0484,"Synthetic class generated for school presentation data.",2024-05-20
74c1fcbd-b0b3-4ea5-bfb0-1194960a0fab,"Demo History Section 485",History,c3368488-cb09-4ddd-834b-4cc70db0c6b6,DCL0485,"Synthetic class generated for school presentation data.",2024-05-22
4db82157-8beb-4847-abf4-771944252493,"Demo Information Technology Section 486","Information Technology",dcdb19cf-4d62-4c9d-85ba-a52737d557a7,DCL0486,"Synthetic class generated for school presentation data.",2024-05-24
d84916cf-be97-449e-a383-ad4e46c4c6e5,"Demo Literature Section 487",Literature,6502c8c8-7a6e-4419-aa03-a938712cac1c,DCL0487,"Synthetic class generated for school presentation data.",2024-05-26
4dfce4f6-509b-4a5f-8b89-f691d3f4c5e5,"Demo Marketing Section 488",Marketing,53ed5075-5193-4f0f-8d9e-465de9b34160,DCL0488,"Synthetic class generated for school presentation data.",2024-05-28
7a2d345f-0f59-4df1-8600-79ea4ef335b0,"Demo Mathematics Section 489",Mathematics,4bdec1f5-0761-4af7-84dd-be4f693d3e2e,DCL0489,"Synthetic class generated for school presentation data.",2024-05-30
df362e8d-2466-46cb-bf5c-71ea1e5b0eb2,"Demo Mechanical Engineering Section 490","Mechanical Engineering",f568ee94-92d9-4047-8700-1fc1fec0fd11,DCL0490,"Synthetic class generated for school presentation data.",2024-06-01
c8965bc8-17ba-47bb-9aef-ae3b2c927a7b,"Demo Physics Section 491",Physics,f911a8d8-6078-49b3-8a99-8a8751393da8,DCL0491,"Synthetic class generated for school presentation data.",2024-06-03
bb164e86-25e2-4cda-85a1-afdf2d022bf3,"Demo Political Science Section 492","Political Science",6dd3edf1-e61c-4267-a00b-bc8a2fc9c8ba,DCL0492,"Synthetic class generated for school presentation data.",2024-06-05
42369c19-105d-4324-af70-7ea0d2721695,"Demo Psychology Section 493",Psychology,cd235096-0ffc-4723-9877-22ad32c6ded7,DCL0493,"Synthetic class generated for school presentation data.",2024-06-07
b876d852-e463-4e12-9955-eb2c9c303a7a,"Demo Accounting Section 494",Accounting,bc02c58d-adcb-4834-aacb-a75b04eadbdd,DCL0494,"Synthetic class generated for school presentation data.",2024-06-09
6f23027d-bb56-499c-9cb6-a195a7cacab7,"Demo Biology Section 495",Biology,751f813b-8b92-411f-9156-9892bb693abd,DCL0495,"Synthetic class generated for school presentation data.",2024-06-11
4a3f5aca-7c8d-4f9f-b532-136572ace477,"Demo Business Section 496",Business,7e2d729b-94f8-44a5-a0ba-880c1a1ce6fe,DCL0496,"Synthetic class generated for school presentation data.",2024-06-13
2ccf93f2-0e60-475c-b2ca-0b0ad9cc0987,"Demo Chemistry Section 497",Chemistry,6a4d7026-8934-4020-9f80-71d62ef5bd7d,DCL0497,"Synthetic class generated for school presentation data.",2024-06-15
40dad19b-334b-4c63-a980-9b4267ca94f4,"Demo Civil Engineering Section 498","Civil Engineering",e3342191-d2a3-4d70-9f17-536344f70536,DCL0498,"Synthetic class generated for school presentation data.",2024-06-17
0200e78c-da1d-4cac-aa95-43cf7983fc85,"Demo Computer Science Section 499","Computer Science",a7f7deae-1544-486b-9df4-60693138e332,DCL0499,"Synthetic class generated for school presentation data.",2024-06-19
e210766c-a314-467b-b9b2-27e5c92dad8c,"Demo Economics Section 500",Economics,dcb798b9-1fc3-4615-b000-2fe99bed8a85,DCL0500,"Synthetic class generated for school presentation data.",2024-06-21
810441a8-a697-4919-bd2b-69a64c12f127,"Demo Engineering Section 501",Engineering,53ee9b85-78a8-4fdf-87c2-ced275cce37b,DCL0501,"Synthetic class generated for school presentation data.",2024-06-23
0b880f20-7c4a-4db8-9c03-7ebc09006c91,"Demo History Section 502",History,76937f13-84b9-4516-9136-5caf862de22a,DCL0502,"Synthetic class generated for school presentation data.",2024-06-25
d3a30927-8d3e-42d0-9056-1e8f51be31a8,"Demo Information Technology Section 503","Information Technology",4114b9a4-ea70-4059-9ebd-bd7bd64741ad,DCL0503,"Synthetic class generated for school presentation data.",2024-06-27
235cfade-b779-4e73-bb62-37e47cd77d48,"Demo Literature Section 504",Literature,725afb4f-8349-425a-80fe-dc93344b36a9,DCL0504,"Synthetic class generated for school presentation data.",2024-06-29
e5f36914-30e4-4256-bc06-3527c09b549c,"Demo Marketing Section 505",Marketing,9a52731e-504f-40cd-8f25-1c8aa910210a,DCL0505,"Synthetic class generated for school presentation data.",2024-07-01
68bbf571-f5bb-4c33-8afb-79c423de75f0,"Demo Mathematics Section 506",Mathematics,bed9aba5-5a1a-46e8-bcb2-e9675f4aba4a,DCL0506,"Synthetic class generated for school presentation data.",2024-07-03
c7f9c1f4-0809-4257-8531-c775a72bcdf6,"Demo Mechanical Engineering Section 507","Mechanical Engineering",5fde69ca-8e21-4f4c-9d08-907464cf2175,DCL0507,"Synthetic class generated for school presentation data.",2024-07-05
f219fe8f-81e2-4fba-b4d5-67c22a0c65fb,"Demo Physics Section 508",Physics,9a82c4f2-465d-436d-a938-6099b3abff44,DCL0508,"Synthetic class generated for school presentation data.",2024-07-07
6296839d-42f7-431d-b010-741cd48f4382,"Demo Political Science Section 509","Political Science",ddb38983-3f63-4242-a02d-e52204ad34fd,DCL0509,"Synthetic class generated for school presentation data.",2024-07-09
8d4bda6c-e17f-4839-82dc-e3b7c0fb96ca,"Demo Psychology Section 510",Psychology,595e340f-7a37-4fca-855c-3bb967ac8e46,DCL0510,"Synthetic class generated for school presentation data.",2024-07-11
39ec74bf-fbe5-46ff-a6af-503184280577,"Demo Accounting Section 511",Accounting,3ad5ae5d-6be2-426f-809f-1150ff08aaa7,DCL0511,"Synthetic class generated for school presentation data.",2024-07-13
7223076a-de16-4806-85ff-ff9bc9a3f242,"Demo Biology Section 512",Biology,c0215cce-ee68-4f82-88de-936e54683e50,DCL0512,"Synthetic class generated for school presentation data.",2024-07-15
03d4f430-fd10-442f-85ab-579bed17ae81,"Demo Business Section 513",Business,0c3076bc-d1a2-47f3-8ef1-8dcba12670ae,DCL0513,"Synthetic class generated for school presentation data.",2024-07-17
ab045709-80bc-4f50-965b-7d0df66604eb,"Demo Chemistry Section 514",Chemistry,12583f2c-1cd4-4173-a3d2-c1a05252c056,DCL0514,"Synthetic class generated for school presentation data.",2024-07-19
161f400f-25b2-4f29-bb03-7a34cc1f43ac,"Demo Civil Engineering Section 515","Civil Engineering",c2cf6647-9661-415d-b7c6-b88151d84eb3,DCL0515,"Synthetic class generated for school presentation data.",2024-07-21
16418a79-cbf5-40d2-a060-154c2e6242ff,"Demo Computer Science Section 516","Computer Science",427a3c7e-a67b-4256-b95d-609f72186ad5,DCL0516,"Synthetic class generated for school presentation data.",2024-07-23
897ee7c1-d8b3-4219-b8e4-d05067cba259,"Demo Economics Section 517",Economics,dff61441-3bd1-4936-92d8-6001635337b4,DCL0517,"Synthetic class generated for school presentation data.",2024-07-25
196525e0-c576-41d3-8509-e7e2385a1828,"Demo Engineering Section 518",Engineering,0021a9b3-92fb-41a4-9a35-9c14ed5ea3b2,DCL0518,"Synthetic class generated for school presentation data.",2024-07-27
11be79c6-d454-4bb0-869d-ee53309433f3,"Demo History Section 519",History,941f5d21-88b6-4edb-b45c-ded54d82672b,DCL0519,"Synthetic class generated for school presentation data.",2024-07-29
bd77afaa-eb28-4a7a-b235-d5e406a161e5,"Demo Information Technology Section 520","Information Technology",cce8296d-910a-4fd5-aac2-3f4e9b8ff7b7,DCL0520,"Synthetic class generated for school presentation data.",2024-07-31
a472b74d-8047-4680-a888-52d458a6de98,"Demo Literature Section 521",Literature,ad3dc058-0e38-4742-ba4e-fde6644e1edc,DCL0521,"Synthetic class generated for school presentation data.",2024-08-02
7b201181-f5f9-4a7e-b258-da51f2c8becd,"Demo Marketing Section 522",Marketing,2e0896be-8667-48aa-8308-821127fb304d,DCL0522,"Synthetic class generated for school presentation data.",2024-08-04
ff5e19e6-0cc1-400e-9bb6-98ab03fb26c5,"Demo Mathematics Section 523",Mathematics,3e56ec6f-ccc2-4265-926c-3aadeb5a89df,DCL0523,"Synthetic class generated for school presentation data.",2024-08-06
0dd7a377-da37-4a33-84c3-29e28c58095f,"Demo Mechanical Engineering Section 524","Mechanical Engineering",2dd83db1-15b6-4e5d-b899-72b08fac0bdc,DCL0524,"Synthetic class generated for school presentation data.",2024-08-08
ef214602-e335-48cc-8062-339fbea1f9e5,"Demo Physics Section 525",Physics,569e8a32-ac1e-4829-8b1b-6d2e12f5c690,DCL0525,"Synthetic class generated for school presentation data.",2024-08-10
9c248525-b19e-4116-bb63-6dcc757fcd48,"Demo Political Science Section 526","Political Science",0bdd48dd-ef8d-4e5f-853a-1eb09c2f19af,DCL0526,"Synthetic class generated for school presentation data.",2024-08-12
7405b050-c250-4625-8faa-848cabc32a73,"Demo Psychology Section 527",Psychology,9a3d6b1e-ea0d-41e9-afd7-e6e0f0428be4,DCL0527,"Synthetic class generated for school presentation data.",2024-08-14
1fecbbdd-1dda-4070-99c8-29272cdab087,"Demo Accounting Section 528",Accounting,e5f35766-847a-430f-bbe9-16667362c149,DCL0528,"Synthetic class generated for school presentation data.",2024-08-16
bc37ba99-d0d5-43ab-be32-65ec81158602,"Demo Biology Section 529",Biology,2b879564-3115-4a35-8757-cf6ada2dc75a,DCL0529,"Synthetic class generated for school presentation data.",2024-08-18
2cc245fd-2a89-4197-b820-2895a8fe357a,"Demo Business Section 530",Business,b5a0d994-400c-4b85-bc77-eb176560f805,DCL0530,"Synthetic class generated for school presentation data.",2024-08-20
3ebb990a-e76a-4f12-8a3a-47c8450cf4d1,"Demo Chemistry Section 531",Chemistry,797c4d35-87e6-476d-8bdc-3e3e71d0d039,DCL0531,"Synthetic class generated for school presentation data.",2024-08-22
ef1cdb74-4776-47d1-950f-31b5b98777a4,"Demo Civil Engineering Section 532","Civil Engineering",2c170801-ef8e-47b0-9f75-cc955bb6d76a,DCL0532,"Synthetic class generated for school presentation data.",2024-08-24
2a3e064f-842d-4cd6-9378-fc7e96e0d89d,"Demo Computer Science Section 533","Computer Science",6ccf1efe-33cc-4b16-83c9-ca1767b080fc,DCL0533,"Synthetic class generated for school presentation data.",2024-08-26
e123f596-659f-4348-95d2-f66494cd5a78,"Demo Economics Section 534",Economics,17444177-c4ae-4f69-af57-a78b7eacae78,DCL0534,"Synthetic class generated for school presentation data.",2024-08-28
a71e3a9e-9e38-4f2e-a614-cda4e7392ad2,"Demo Engineering Section 535",Engineering,f5b59b19-a850-4729-bd5e-fae48d817646,DCL0535,"Synthetic class generated for school presentation data.",2024-08-30
60d7e4fd-51c6-41ed-a5de-a7fa5e88c6c6,"Demo History Section 536",History,cd8fb403-e1f5-4681-989b-d90c1fe1a3cd,DCL0536,"Synthetic class generated for school presentation data.",2024-09-01
688584f0-51c0-490e-b252-bac51f087460,"Demo Information Technology Section 537","Information Technology",347dda36-f2fa-4603-b1a8-043465b89b6e,DCL0537,"Synthetic class generated for school presentation data.",2024-09-03
ccbfac7e-2e82-44fb-9c09-3d0f17ee06f0,"Demo Literature Section 538",Literature,0f1452f5-72d6-4bd9-8454-8a4b1b33ff8b,DCL0538,"Synthetic class generated for school presentation data.",2024-09-05
720b7015-32f4-40aa-9238-6bc31f622521,"Demo Marketing Section 539",Marketing,65730975-e87e-4afa-9c0f-a710ebb82f75,DCL0539,"Synthetic class generated for school presentation data.",2024-09-07
026f96e0-fb73-48b1-832d-bbbd9b660b12,"Demo Mathematics Section 540",Mathematics,a1255d23-c722-4dae-9b2c-2d3b4633951c,DCL0540,"Synthetic class generated for school presentation data.",2024-09-09
9a00e285-707a-4882-9a13-e094c04f09a1,"Demo Mechanical Engineering Section 541","Mechanical Engineering",09690f7f-aeb9-45d4-829d-fa314d5250be,DCL0541,"Synthetic class generated for school presentation data.",2024-09-11
ed95cbae-20e5-4519-8653-7ae5cd4023ff,"Demo Physics Section 542",Physics,c2dbcc09-6f80-4947-8573-cebe548056b4,DCL0542,"Synthetic class generated for school presentation data.",2024-09-13
8e6314f5-5df8-4b30-b8ae-d784839909fb,"Demo Political Science Section 543","Political Science",ebdcdb2d-f859-4b6b-80be-40f2db2f66a9,DCL0543,"Synthetic class generated for school presentation data.",2024-09-15
