exam_id,student_id,violation_no,violation_type,details,occurred_at
d7602f82-b105-43d3-b4e2-128cb398cee0,de5f75c9-a612-47a0-96b3-180ff3e77c13,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-10 10:14:00"
d7602f82-b105-43d3-b4e2-128cb398cee0,13c716e9-f2de-420a-a6ed-5a75d2414eaf,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-11 11:07:00"
d7602f82-b105-43d3-b4e2-128cb398cee0,13c716e9-f2de-420a-a6ed-5a75d2414eaf,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-11 11:14:00"
d7602f82-b105-43d3-b4e2-128cb398cee0,13c716e9-f2de-420a-a6ed-5a75d2414eaf,3,auto_submitted,"Synthetic auto_submitted event #3 for presentation scenario.","2026-09-11 11:21:00"
d7602f82-b105-43d3-b4e2-128cb398cee0,59a5b7c3-d9d3-4c6d-a57a-91ff05886103,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-12 12:07:00"
d7602f82-b105-43d3-b4e2-128cb398cee0,54014341-c349-4252-b79c-77d52535d791,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-13 13:07:00"
d7602f82-b105-43d3-b4e2-128cb398cee0,54014341-c349-4252-b79c-77d52535d791,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-13 13:14:00"
d7602f82-b105-43d3-b4e2-128cb398cee0,3cebbf2c-afc0-4990-a6a4-9354dc8ddff3,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-14 14:07:00"
d7602f82-b105-43d3-b4e2-128cb398cee0,3cebbf2c-afc0-4990-a6a4-9354dc8ddff3,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-14 14:14:00"
d7602f82-b105-43d3-b4e2-128cb398cee0,3cebbf2c-afc0-4990-a6a4-9354dc8ddff3,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-14 14:21:00"
3a973221-a48a-4f90-8fc3-3b98513985be,8bf4b1ce-145e-4664-8b8b-3f968b432b9d,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-12 10:07:00"
3a973221-a48a-4f90-8fc3-3b98513985be,1796a4f2-0cca-4d19-9d3d-f26339f3054d,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-13 11:07:00"
3a973221-a48a-4f90-8fc3-3b98513985be,1796a4f2-0cca-4d19-9d3d-f26339f3054d,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-13 11:14:00"
3a973221-a48a-4f90-8fc3-3b98513985be,1f809d6a-4da3-4aed-885a-3445e31699d5,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-14 12:07:00"
3a973221-a48a-4f90-8fc3-3b98513985be,1f809d6a-4da3-4aed-885a-3445e31699d5,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-14 12:14:00"
3a973221-a48a-4f90-8fc3-3b98513985be,1f809d6a-4da3-4aed-885a-3445e31699d5,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-14 12:21:00"
3a973221-a48a-4f90-8fc3-3b98513985be,79099d13-9ff2-4a2f-8d16-7bc1b9d1b6ca,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-15 13:07:00"
3a973221-a48a-4f90-8fc3-3b98513985be,ad67adeb-a756-4e7c-87d9-069e393fd89a,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-16 14:07:00"
3a973221-a48a-4f90-8fc3-3b98513985be,ad67adeb-a756-4e7c-87d9-069e393fd89a,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-16 14:14:00"
d11b47d9-9eee-4992-bebf-a865f0890182,c1ca511f-1938-4829-a5fd-1aa277396cc4,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-14 10:07:00"
d11b47d9-9eee-4992-bebf-a865f0890182,c1ca511f-1938-4829-a5fd-1aa277396cc4,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-14 10:14:00"
d11b47d9-9eee-4992-bebf-a865f0890182,c1ca511f-1938-4829-a5fd-1aa277396cc4,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-14 10:21:00"
d11b47d9-9eee-4992-bebf-a865f0890182,2ff0abf2-d27f-4770-8445-be3594a5acb7,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-15 11:07:00"
d11b47d9-9eee-4992-bebf-a865f0890182,b63d70f6-3ecb-44a6-b1cb-5b119a54afe1,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-16 12:07:00"
d11b47d9-9eee-4992-bebf-a865f0890182,b63d70f6-3ecb-44a6-b1cb-5b119a54afe1,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-16 12:14:00"
d11b47d9-9eee-4992-bebf-a865f0890182,44f90537-58f9-4830-bb06-2c8d90cad123,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-17 13:07:00"
d11b47d9-9eee-4992-bebf-a865f0890182,44f90537-58f9-4830-bb06-2c8d90cad123,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-17 13:14:00"
d11b47d9-9eee-4992-bebf-a865f0890182,44f90537-58f9-4830-bb06-2c8d90cad123,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-09-17 13:21:00"
d11b47d9-9eee-4992-bebf-a865f0890182,a159b58f-3a57-4660-ab83-0e92735bc031,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-18 14:07:00"
d23e51b3-fad2-4e59-9d75-f3f4daac8df0,09db6328-4463-4f3a-9d28-d602814769a5,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-16 10:07:00"
d23e51b3-fad2-4e59-9d75-f3f4daac8df0,09db6328-4463-4f3a-9d28-d602814769a5,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-16 10:14:00"
d23e51b3-fad2-4e59-9d75-f3f4daac8df0,5fa94977-efab-4571-9711-09785e8ed4d8,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-17 11:07:00"
d23e51b3-fad2-4e59-9d75-f3f4daac8df0,5fa94977-efab-4571-9711-09785e8ed4d8,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-17 11:14:00"
d23e51b3-fad2-4e59-9d75-f3f4daac8df0,5fa94977-efab-4571-9711-09785e8ed4d8,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-09-17 11:21:00"
d23e51b3-fad2-4e59-9d75-f3f4daac8df0,48ebe9e5-f3c8-4537-82de-70a107a058a1,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-18 12:07:00"
d23e51b3-fad2-4e59-9d75-f3f4daac8df0,7e5e7375-b7e8-4f95-ab1e-997732fa74c1,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-08-25 13:07:00"
d23e51b3-fad2-4e59-9d75-f3f4daac8df0,7e5e7375-b7e8-4f95-ab1e-997732fa74c1,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-08-25 13:14:00"
d23e51b3-fad2-4e59-9d75-f3f4daac8df0,9f6a3ae8-6769-48a8-b7b4-465c5c9dc962,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-26 14:07:00"
d23e51b3-fad2-4e59-9d75-f3f4daac8df0,9f6a3ae8-6769-48a8-b7b4-465c5c9dc962,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-08-26 14:14:00"
d23e51b3-fad2-4e59-9d75-f3f4daac8df0,9f6a3ae8-6769-48a8-b7b4-465c5c9dc962,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-08-26 14:21:00"
6f3b3b22-c60c-4235-9980-2dcf2898376b,b80fa7e4-b278-4fec-b6ea-c4a5425021f0,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-18 10:07:00"
6f3b3b22-c60c-4235-9980-2dcf2898376b,80f04951-2917-42ef-a290-5491fc3c8d94,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-08-25 11:07:00"
6f3b3b22-c60c-4235-9980-2dcf2898376b,80f04951-2917-42ef-a290-5491fc3c8d94,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-08-25 11:14:00"
6f3b3b22-c60c-4235-9980-2dcf2898376b,8eeff3bf-5afd-4d14-bb01-6a29a887983f,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-26 12:07:00"
6f3b3b22-c60c-4235-9980-2dcf2898376b,8eeff3bf-5afd-4d14-bb01-6a29a887983f,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-08-26 12:14:00"
6f3b3b22-c60c-4235-9980-2dcf2898376b,8eeff3bf-5afd-4d14-bb01-6a29a887983f,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-08-26 12:21:00"
6f3b3b22-c60c-4235-9980-2dcf2898376b,fe1808a0-4963-49c3-9437-5399181b0952,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-08-27 13:07:00"
6f3b3b22-c60c-4235-9980-2dcf2898376b,81414539-313c-4098-b292-1d6a5f292062,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-28 14:07:00"
6f3b3b22-c60c-4235-9980-2dcf2898376b,81414539-313c-4098-b292-1d6a5f292062,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-08-28 14:14:00"
1912d3bd-1d50-418d-bebd-bb59df539fd8,07e1fa10-db65-404b-9c2f-487c46b18ff7,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-26 10:07:00"
1912d3bd-1d50-418d-bebd-bb59df539fd8,07e1fa10-db65-404b-9c2f-487c46b18ff7,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-08-26 10:14:00"
1912d3bd-1d50-418d-bebd-bb59df539fd8,07e1fa10-db65-404b-9c2f-487c46b18ff7,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-08-26 10:21:00"
1912d3bd-1d50-418d-bebd-bb59df539fd8,b9d5f45a-2f98-4d2b-8f82-82326f703907,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-08-27 11:07:00"
1912d3bd-1d50-418d-bebd-bb59df539fd8,ce500394-1f6f-46f6-a65f-d144ea6ffe0f,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-28 12:07:00"
1912d3bd-1d50-418d-bebd-bb59df539fd8,ce500394-1f6f-46f6-a65f-d144ea6ffe0f,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-08-28 12:14:00"
1912d3bd-1d50-418d-bebd-bb59df539fd8,df837319-a5de-4dcb-8c09-df5c224a42e2,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-08-29 13:07:00"
1912d3bd-1d50-418d-bebd-bb59df539fd8,df837319-a5de-4dcb-8c09-df5c224a42e2,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-08-29 13:14:00"
1912d3bd-1d50-418d-bebd-bb59df539fd8,df837319-a5de-4dcb-8c09-df5c224a42e2,3,auto_submitted,"Synthetic auto_submitted event #3 for presentation scenario.","2026-08-29 13:21:00"
1912d3bd-1d50-418d-bebd-bb59df539fd8,091bdc96-10c2-4398-8744-b0b01a9fe82b,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-30 14:07:00"
5102a4fd-5cf7-4f2d-a652-bcc0280b28db,8ca10164-480b-4e2d-9da0-ee1a7a5bccbf,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-28 10:07:00"
5102a4fd-5cf7-4f2d-a652-bcc0280b28db,8ca10164-480b-4e2d-9da0-ee1a7a5bccbf,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-08-28 10:14:00"
5102a4fd-5cf7-4f2d-a652-bcc0280b28db,874ba40e-471a-4aa8-be35-ad1f2fe88b9b,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-08-29 11:07:00"
5102a4fd-5cf7-4f2d-a652-bcc0280b28db,874ba40e-471a-4aa8-be35-ad1f2fe88b9b,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-08-29 11:14:00"
5102a4fd-5cf7-4f2d-a652-bcc0280b28db,874ba40e-471a-4aa8-be35-ad1f2fe88b9b,3,auto_submitted,"Synthetic auto_submitted event #3 for presentation scenario.","2026-08-29 11:21:00"
5102a4fd-5cf7-4f2d-a652-bcc0280b28db,e4803571-53df-451c-99b2-600ff262b386,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-30 12:07:00"
5102a4fd-5cf7-4f2d-a652-bcc0280b28db,faf4618c-04c5-406d-bc0e-43310607fed3,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-08-31 13:07:00"
5102a4fd-5cf7-4f2d-a652-bcc0280b28db,faf4618c-04c5-406d-bc0e-43310607fed3,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-08-31 13:14:00"
5102a4fd-5cf7-4f2d-a652-bcc0280b28db,57729514-66ef-4fa1-83ce-5df10cd6a631,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-01 14:07:00"
5102a4fd-5cf7-4f2d-a652-bcc0280b28db,57729514-66ef-4fa1-83ce-5df10cd6a631,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-01 14:14:00"
5102a4fd-5cf7-4f2d-a652-bcc0280b28db,57729514-66ef-4fa1-83ce-5df10cd6a631,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-01 14:21:00"
af7f4680-9cd3-461b-839d-fa60b9ae4ff1,716ac48c-b873-4169-9997-091c7fa4f50b,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-30 10:07:00"
af7f4680-9cd3-461b-839d-fa60b9ae4ff1,c63e561e-b398-4546-9b2c-f55d26610b78,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-08-31 11:07:00"
af7f4680-9cd3-461b-839d-fa60b9ae4ff1,c63e561e-b398-4546-9b2c-f55d26610b78,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-08-31 11:14:00"
af7f4680-9cd3-461b-839d-fa60b9ae4ff1,06f725d2-cc1a-4c20-8fbc-e6e3f5318fc7,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-01 12:07:00"
af7f4680-9cd3-461b-839d-fa60b9ae4ff1,06f725d2-cc1a-4c20-8fbc-e6e3f5318fc7,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-01 12:14:00"
af7f4680-9cd3-461b-839d-fa60b9ae4ff1,06f725d2-cc1a-4c20-8fbc-e6e3f5318fc7,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-01 12:21:00"
af7f4680-9cd3-461b-839d-fa60b9ae4ff1,66ab5a35-51ff-43c2-84c3-b5f609d67fc3,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-02 13:07:00"
af7f4680-9cd3-461b-839d-fa60b9ae4ff1,485521f2-f408-43cb-818c-42a9ceae3877,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-03 14:07:00"
af7f4680-9cd3-461b-839d-fa60b9ae4ff1,485521f2-f408-43cb-818c-42a9ceae3877,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-03 14:14:00"
4d79312c-3aa1-4e32-bf6e-3cfdf6a654f0,c4572ce9-0998-4226-b3c1-31511aa6209b,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-01 10:07:00"
4d79312c-3aa1-4e32-bf6e-3cfdf6a654f0,c4572ce9-0998-4226-b3c1-31511aa6209b,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-01 10:14:00"
4d79312c-3aa1-4e32-bf6e-3cfdf6a654f0,c4572ce9-0998-4226-b3c1-31511aa6209b,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-01 10:21:00"
4d79312c-3aa1-4e32-bf6e-3cfdf6a654f0,185b0e4d-50a1-4376-9341-6c1ca6922a71,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-02 11:07:00"
4d79312c-3aa1-4e32-bf6e-3cfdf6a654f0,91e32a2b-724f-4c84-a7be-b180e9b52263,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-03 12:07:00"
4d79312c-3aa1-4e32-bf6e-3cfdf6a654f0,91e32a2b-724f-4c84-a7be-b180e9b52263,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-03 12:14:00"
4d79312c-3aa1-4e32-bf6e-3cfdf6a654f0,e7af76ff-60d1-40ac-a6bc-8eac587eefeb,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-04 13:07:00"
4d79312c-3aa1-4e32-bf6e-3cfdf6a654f0,e7af76ff-60d1-40ac-a6bc-8eac587eefeb,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-04 13:14:00"
4d79312c-3aa1-4e32-bf6e-3cfdf6a654f0,e7af76ff-60d1-40ac-a6bc-8eac587eefeb,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-09-04 13:21:00"
4d79312c-3aa1-4e32-bf6e-3cfdf6a654f0,5f3e9d9b-1202-4125-ae0e-0a4b2ee92271,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-05 14:07:00"
da44420c-7b3d-4b57-9767-ec994323b603,a69ae476-a151-4449-8eea-c8674e71ee52,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-03 10:07:00"
da44420c-7b3d-4b57-9767-ec994323b603,a69ae476-a151-4449-8eea-c8674e71ee52,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-03 10:14:00"
da44420c-7b3d-4b57-9767-ec994323b603,a9ae9e05-9e83-406b-b60e-fcbce4912bc2,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-04 11:07:00"
da44420c-7b3d-4b57-9767-ec994323b603,a9ae9e05-9e83-406b-b60e-fcbce4912bc2,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-04 11:14:00"
da44420c-7b3d-4b57-9767-ec994323b603,a9ae9e05-9e83-406b-b60e-fcbce4912bc2,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-09-04 11:21:00"
da44420c-7b3d-4b57-9767-ec994323b603,06d9dc21-f843-4b9c-83e3-cccfdd6d7021,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-05 12:07:00"
da44420c-7b3d-4b57-9767-ec994323b603,69e1e83b-f01e-493c-bcef-bb50d711852f,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-06 13:07:00"
da44420c-7b3d-4b57-9767-ec994323b603,69e1e83b-f01e-493c-bcef-bb50d711852f,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-06 13:14:00"
da44420c-7b3d-4b57-9767-ec994323b603,253d53dd-fa95-4971-9614-deedd5d73581,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-07 14:07:00"
da44420c-7b3d-4b57-9767-ec994323b603,253d53dd-fa95-4971-9614-deedd5d73581,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-07 14:14:00"
da44420c-7b3d-4b57-9767-ec994323b603,253d53dd-fa95-4971-9614-deedd5d73581,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-09-07 14:21:00"
6ee6dd3c-06a0-43e3-ad90-affdcfeabd4b,6656fcab-4927-4391-b7ec-0e48014ccf5b,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-05 10:07:00"
6ee6dd3c-06a0-43e3-ad90-affdcfeabd4b,11951a4f-63ad-46a5-9db0-a42a8c5cb636,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-06 11:07:00"
6ee6dd3c-06a0-43e3-ad90-affdcfeabd4b,11951a4f-63ad-46a5-9db0-a42a8c5cb636,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-06 11:14:00"
6ee6dd3c-06a0-43e3-ad90-affdcfeabd4b,089804c6-19c7-4b2b-afe3-03c08409d0f6,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-07 12:07:00"
6ee6dd3c-06a0-43e3-ad90-affdcfeabd4b,089804c6-19c7-4b2b-afe3-03c08409d0f6,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-07 12:14:00"
6ee6dd3c-06a0-43e3-ad90-affdcfeabd4b,089804c6-19c7-4b2b-afe3-03c08409d0f6,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-09-07 12:21:00"
6ee6dd3c-06a0-43e3-ad90-affdcfeabd4b,ba39ccd9-382f-432a-8a3a-ecf26b6441cb,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-08 13:07:00"
6ee6dd3c-06a0-43e3-ad90-affdcfeabd4b,f66a8c34-10ce-4bb7-bfeb-23dac42afe3e,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-09 14:07:00"
6ee6dd3c-06a0-43e3-ad90-affdcfeabd4b,f66a8c34-10ce-4bb7-bfeb-23dac42afe3e,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-09 14:14:00"
4b049fff-dd16-42e2-b2fb-59342dbb6063,9c3aeca0-4f04-41d4-baee-5613a69175e0,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-07 10:07:00"
4b049fff-dd16-42e2-b2fb-59342dbb6063,9c3aeca0-4f04-41d4-baee-5613a69175e0,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-07 10:14:00"
4b049fff-dd16-42e2-b2fb-59342dbb6063,9c3aeca0-4f04-41d4-baee-5613a69175e0,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-09-07 10:21:00"
4b049fff-dd16-42e2-b2fb-59342dbb6063,12f158d2-e3b9-490f-a6ef-4e56400e3505,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-08 11:07:00"
4b049fff-dd16-42e2-b2fb-59342dbb6063,1ac41d90-c61a-47f5-a16d-32565200fdae,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-09 12:07:00"
4b049fff-dd16-42e2-b2fb-59342dbb6063,1ac41d90-c61a-47f5-a16d-32565200fdae,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-09 12:14:00"
4b049fff-dd16-42e2-b2fb-59342dbb6063,8adbfc42-3a4a-499b-a26b-1adaf1b66226,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-10 13:07:00"
4b049fff-dd16-42e2-b2fb-59342dbb6063,8adbfc42-3a4a-499b-a26b-1adaf1b66226,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-10 13:14:00"
4b049fff-dd16-42e2-b2fb-59342dbb6063,8adbfc42-3a4a-499b-a26b-1adaf1b66226,3,auto_submitted,"Synthetic auto_submitted event #3 for presentation scenario.","2026-09-10 13:21:00"
4b049fff-dd16-42e2-b2fb-59342dbb6063,96eb617b-a4cb-456d-9ed3-a25200880e11,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-11 14:07:00"
b01e08f2-b8e8-4ec9-a356-7422b4d5978c,2934e836-21f9-48c3-bf08-3f4bbea139d7,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-09 10:07:00"
b01e08f2-b8e8-4ec9-a356-7422b4d5978c,2934e836-21f9-48c3-bf08-3f4bbea139d7,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-09 10:14:00"
b01e08f2-b8e8-4ec9-a356-7422b4d5978c,faf84e3d-51a0-439c-871c-686492950d0a,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-10 11:07:00"
b01e08f2-b8e8-4ec9-a356-7422b4d5978c,faf84e3d-51a0-439c-871c-686492950d0a,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-10 11:14:00"
b01e08f2-b8e8-4ec9-a356-7422b4d5978c,faf84e3d-51a0-439c-871c-686492950d0a,3,auto_submitted,"Synthetic auto_submitted event #3 for presentation scenario.","2026-09-10 11:21:00"
b01e08f2-b8e8-4ec9-a356-7422b4d5978c,cd2def61-f829-4dd5-ada2-4d3b396e336a,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-11 12:07:00"
b01e08f2-b8e8-4ec9-a356-7422b4d5978c,0597b627-33d6-4078-96f6-15319c9f5fdd,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-12 13:07:00"
b01e08f2-b8e8-4ec9-a356-7422b4d5978c,0597b627-33d6-4078-96f6-15319c9f5fdd,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-12 13:14:00"
b01e08f2-b8e8-4ec9-a356-7422b4d5978c,6c666be9-3d83-4a63-b57d-fa30453cdf7e,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-13 14:07:00"
b01e08f2-b8e8-4ec9-a356-7422b4d5978c,6c666be9-3d83-4a63-b57d-fa30453cdf7e,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-13 14:14:00"
b01e08f2-b8e8-4ec9-a356-7422b4d5978c,6c666be9-3d83-4a63-b57d-fa30453cdf7e,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-13 14:21:00"
cab6d7e7-a9d4-4b73-aade-e51db019120e,76233c66-0d4f-4d86-9a54-2a68a665f6da,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-11 10:07:00"
cab6d7e7-a9d4-4b73-aade-e51db019120e,deccdfb0-0008-40a7-af92-a63f9b4df0d3,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-12 11:07:00"
cab6d7e7-a9d4-4b73-aade-e51db019120e,deccdfb0-0008-40a7-af92-a63f9b4df0d3,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-12 11:14:00"
cab6d7e7-a9d4-4b73-aade-e51db019120e,090c7a12-115a-4501-8a21-e8248ba3016f,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-13 12:07:00"
cab6d7e7-a9d4-4b73-aade-e51db019120e,090c7a12-115a-4501-8a21-e8248ba3016f,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-13 12:14:00"
cab6d7e7-a9d4-4b73-aade-e51db019120e,090c7a12-115a-4501-8a21-e8248ba3016f,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-13 12:21:00"
cab6d7e7-a9d4-4b73-aade-e51db019120e,2632df88-a89e-41c2-9a9b-b5a9225884d4,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-14 13:07:00"
cab6d7e7-a9d4-4b73-aade-e51db019120e,d40e038a-675b-452e-b279-4b83caf6a4e1,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-15 14:07:00"
cab6d7e7-a9d4-4b73-aade-e51db019120e,d40e038a-675b-452e-b279-4b83caf6a4e1,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-15 14:14:00"
34592917-7c87-4a34-80af-d36f8a33d01f,65e73ca6-fce9-41f2-a209-06046abde915,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-13 10:07:00"
